wlBest Fit  Median  -1 Sig  +1 Sig  -2 Sig  +2 sig  
       4.2158516    0.0033038666    0.0033840428    0.0031274456    0.0037300610    0.0029953600    0.0039911333
       4.2122999    0.0033537061    0.0034301726    0.0031601964    0.0037932896    0.0030191750    0.0040125099
       4.2087542    0.0034384628    0.0035296199    0.0032172383    0.0039420036    0.0030666139    0.0041553744
       4.2052145    0.0035040093    0.0036004642    0.0032543421    0.0040512400    0.0030905158    0.0042692304
       4.2016807    0.0035281383    0.0036242046    0.0032734812    0.0040707590    0.0031104092    0.0042821319
       4.1981528    0.0036165501    0.0037120849    0.0033381088    0.0041444982    0.0031677280    0.0043256706
       4.1946309    0.0036643245    0.0037535011    0.0033618927    0.0041540251    0.0031731203    0.0043471124
       4.1911148    0.0036349849    0.0037088757    0.0033383746    0.0040734800    0.0031620588    0.0042620681
       4.1876047    0.0036312423    0.0036734459    0.0033561217    0.0039951468    0.0031807646    0.0041738151
       4.1841004    0.0036709761    0.0036958095    0.0034151126    0.0039660042    0.0032497693    0.0041349408
       4.1806020    0.0037249090    0.0037401324    0.0034796631    0.0039674301    0.0033331213    0.0041190524
       4.1771094    0.0037959489    0.0038074736    0.0035614706    0.0040008152    0.0034241267    0.0041355773
       4.1736227    0.0038069512    0.0038024226    0.0035978633    0.0039564497    0.0034865864    0.0040663368
       4.1701418    0.0038242802    0.0038124430    0.0036429575    0.0039391559    0.0035375210    0.0040182102
       4.1666667    0.0039048030    0.0038842871    0.0037464123    0.0039918267    0.0036363264    0.0040699904
       4.1631973    0.0039083673    0.0039059230    0.0037899965    0.0040088520    0.0036691710    0.0040725939
       4.1597338    0.0039620339    0.0040054504    0.0038856323    0.0041043755    0.0037362479    0.0041605913
       4.1562760    0.0041445661    0.0042285882    0.0040687386    0.0043335068    0.0038685167    0.0043889460
       4.1528239    0.0042595707    0.0043389289    0.0041672373    0.0044648237    0.0039693787    0.0045320907
       4.1493776    0.0041990281    0.0042655316    0.0041062695    0.0043861696    0.0039178692    0.0044451543
       4.1459370    0.0041566427    0.0042083277    0.0040665516    0.0043201806    0.0039001650    0.0043755541
       4.1425021    0.0041787963    0.0042401937    0.0040913200    0.0043536761    0.0039206211    0.0044073020
       4.1390728    0.0042085659    0.0042801526    0.0041188514    0.0044015930    0.0039291521    0.0044522740
       4.1356493    0.0042759155    0.0043437201    0.0041780260    0.0044697865    0.0039844002    0.0045223012
       4.1322314    0.0042974132    0.0043549556    0.0041943579    0.0044833340    0.0040106021    0.0045346525
       4.1288192    0.0043052844    0.0043373652    0.0041955485    0.0044525716    0.0040287074    0.0045013415
       4.1254125    0.0042620686    0.0042427436    0.0041253401    0.0043392893    0.0040138260    0.0043841670
       4.1220115    0.0041783727    0.0041612324    0.0040537974    0.0042552114    0.0039452700    0.0042970946
       4.1186161    0.0041350419    0.0041433294    0.0040421894    0.0042336242    0.0039237970    0.0042760159
       4.1152263    0.0041573291    0.0041947887    0.0040874030    0.0042805183    0.0039455127    0.0043193204
       4.1118421    0.0042318000    0.0042732009    0.0041542282    0.0043638965    0.0040034883    0.0044099108
       4.1084634    0.0042339325    0.0042682574    0.0041510129    0.0043597475    0.0040062889    0.0044048983
       4.1050903    0.0042572360    0.0042629924    0.0041500581    0.0043528547    0.0040425066    0.0043988376
       4.1017227    0.0042710692    0.0042700845    0.0041517830    0.0043620535    0.0040470723    0.0044052063
       4.0983607    0.0042122426    0.0042150947    0.0041105086    0.0043011479    0.0040061224    0.0043490121
       4.0950041    0.0041685692    0.0041768456    0.0040713919    0.0042647720    0.0039637013    0.0043154423
       4.0916530    0.0042424430    0.0042467055    0.0041229412    0.0043445769    0.0040104733    0.0043948866
       4.0883074    0.0043738253    0.0043742140    0.0042326960    0.0044714253    0.0041079423    0.0045296501
       4.0849673    0.0043922470    0.0043822722    0.0042535187    0.0044635855    0.0041449595    0.0045181575
       4.0816327    0.0044243464    0.0044116237    0.0042873675    0.0044864656    0.0041923228    0.0045366192
       4.0783034    0.0044339765    0.0044253218    0.0043043561    0.0044992453    0.0042106655    0.0045440755
       4.0749796    0.0044096844    0.0044071370    0.0042973033    0.0044819085    0.0041981490    0.0045254232
       4.0716612    0.0044218780    0.0044209314    0.0043176438    0.0044901244    0.0042232302    0.0045311091
       4.0683483    0.0043523596    0.0043556417    0.0042723545    0.0044254351    0.0041833228    0.0044614112
       4.0650407    0.0043238140    0.0043252137    0.0042511355    0.0043911156    0.0041732288    0.0044282810
       4.0617384    0.0043785713    0.0043751743    0.0043011189    0.0044381974    0.0042295233    0.0044711415
       4.0584416    0.0043723110    0.0043656418    0.0043035159    0.0044271941    0.0042454949    0.0044589704
       4.0551500    0.0043586626    0.0043562241    0.0043003762    0.0044137377    0.0042373677    0.0044479792
       4.0518639    0.0043512656    0.0043482952    0.0042915824    0.0044066207    0.0042305005    0.0044408350
       4.0485830    0.0043563240    0.0043525068    0.0042907830    0.0044134708    0.0042320386    0.0044431678
       4.0453074    0.0043378768    0.0043337183    0.0042728217    0.0043934774    0.0042093837    0.0044235959
